Column1,Tool Title,Link,Location_x,ngrams,Internal Search:Term (v33),Unique Visitors,Internal Search: Search (event7),Internal Search: Click Through (event11),Internal Search CTR,normalized_search_term,Location_y,Actual,Match
1041,San Francisco Medical Center NCAL,http://kpnet.kp.org/ncal/sfo/,california-northern,san francisco,san francisco,119,246,122,0.495934959,san francisco,california-northern,http://kpnet.kp.org/ncal/sfo/,TRUE
1042,South San Francisco Medical Center NCAL,http://kpnet.kp.org:81/ncal/sma/southsanfrancisco/,california-northern,san francisco,san francisco,119,246,122,0.495934959,san francisco,california-northern,http://kpnet.kp.org/ncal/sfo/,FALSE
1043,San Jose Medical Center NCAL,https://sanjose.ca.kp.org/,california-northern,san jose medical,san jose medical,11,11,5,0.454545455,san jose medical,california-northern,https://sanjose.ca.kp.org/,TRUE
1044,San Jose Medical Center NCAL,https://sanjose.ca.kp.org/,california-northern,san jose,san jose,177,255,133,0.521568627,san jose,california-northern,https://sanjose.ca.kp.org/,TRUE
1045,San Rafael Medical Center NCAL,http://marin-sonoma.kp.org/sanrafael/,california-northern,san rafael,san rafael,109,162,69,0.425925926,san rafael,california-northern,http://marin-sonoma.kp.org/sanrafael/,TRUE
1046,Santa Clara Medical Center NCAL,https://santaclara.ca.kp.org/,california-northern,santa clara,santa clara,542,906,446,0.492273731,santa clara,california-northern,https://santaclara.ca.kp.org/,TRUE
1047,Santa Rosa Medical Center NCAL,http://marin-sonoma.kp.org/santarosa/,california-northern,santa rosa,santa rosa,143,163,92,0.564417178,santa rosa,california-northern,http://marin-sonoma.kp.org/santarosa/,TRUE
1048,Service and Care Experience NW,https://sp-cloud.kp.org/sites/nwsce,northwest,service nw,service nw,22,21,3,0.142857143,service nw,northwest,https://kp.service-now.com/sp,FALSE
1049,Shared Decision Making WA,https://cl.kp.org/wa/cpg/practice-resources/sdm.html,washington,shared decision,shared decision,7,9,5,0.555555556,shared decision,washington,https://cl.kp.org/wa/cpg/practice-resources/sdm.html,TRUE
1050,Shared Decision Making WA,https://cl.kp.org/wa/cpg/practice-resources/sdm.html,washington,shared decision making,shared decision making,10,18,9,0.5,shared decision making,washington,https://cl.kp.org/wa/cpg/practice-resources/sdm.html,TRUE
1051,Social Media WA,https://sp-cloud.kp.org/sites/kpwa-connection/Brand/Pages/Social-Media.aspx,washington,social media,social media,36,53,45,0.849056604,social media,washington,https://sp-cloud.kp.org/sites/kpwa-connection/Brand/Pages/Social-Media.aspx,TRUE
1052,South Bay Medical Center SCAL,http://kp.org/sbshare,california-southern,south bay medical,south bay medical,16,18,12,0.666666667,south bay medical,california-southern,http://kp.org/sbshare,TRUE
1053,South Bay Medical Center SCAL,http://kp.org/sbshare,california-southern,south bay,south bay,188,131,120,0.916030534,south bay,california-southern,http://kp.org/sbshare,TRUE
1054,South Sacramento service area NCAL,https://southsac.kp.org/,california-northern,south sacramento,South Sacramento,123,173,79,0.456647399,south sacramento,california-northern,https://southsac.kp.org/,TRUE
1055,South San Francisco Medical Center NCAL,http://kpnet.kp.org:81/ncal/sma/southsanfrancisco/,california-northern,south san francisco,south san francisco,116,182,154,0.846153846,south san francisco,california-northern,http://kpnet.kp.org:81/ncal/sma/southsanfrancisco/,TRUE
1056,Speak Up Resources CO,https://sp-cloud.kp.org/sites/KPCO-Colorado-Communications/SitePages/Speak-Up.aspx,colorado,speak up,speak up,89,119,123,1.033613445,speak up,colorado,http://www.insidekpco.net/speak-resource-page,FALSE
1057,Specialty Care CO,http://www.insidekpco.net/aacc_thrive/aacc_zone_specialty_care,colorado,specialty care,Specialty care,9,9,1,0.111111111,specialty care,colorado,http://www.insidekpco.net/aacc_thrive/aacc_zone_specialty_care,TRUE
1058,Staff Availability NW,https://cl.kp.org/nw/news/clinavail-new-home.html,northwest,staff availability,staff availability,301,847,818,0.965761511,staff availability,northwest,https://cl.kp.org/nw/news/clinavail-new-home.html,TRUE
1059,Staff Search WA,https://sp-cloud.kp.org/sites/kpwa-connection/,washington,staff search,staff search,51,79,25,0.316455696,staff search,washington,https://sp-cloud.kp.org/sites/kpwa-connection/,TRUE
1060,Staff/Visitor Incident Reporting WA,https://confluence-aes.kp.org/display/KPWANFS/Report+an+Incident,washington,incident reporting,incident reporting,28,33,35,1.060606061,incident reporting,washington,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,FALSE
1061,Staff/Visitor Incident Reporting WA,https://confluence-aes.kp.org/display/KPWANFS/Report+an+Incident,washington,incident reporting,incident reporting,28,33,35,1.060606061,incident reporting,hawaii,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,FALSE
1062,Workplace Incident Reporting (WIR) HI,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,hawaii,incident reporting,incident reporting,28,33,35,1.060606061,incident reporting,washington,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,TRUE
1063,Workplace Incident Reporting (WIR) HI,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,hawaii,incident reporting,incident reporting,28,33,35,1.060606061,incident reporting,hawaii,https://sp-cloud.kp.org/sites/hi_wir/SitePages/Report-Incident.aspx,TRUE
1064,Sunnyside Medical Center NW,http://nwis.appl.kp.org/ksmc/,northwest,sunnyside medical,sunnyside medical,7,1,1,1,sunnyside medical,northwest,http://nwis.appl.kp.org/ksmc/,TRUE
1065,Sunnyside Medical Center NW,http://nwis.appl.kp.org/ksmc/,northwest,sunnyside medical center,Sunnyside medical center,31,31,27,0.870967742,sunnyside medical center,northwest,http://nwis.appl.kp.org/ksmc/,TRUE
1066,Supervisor First Report (SFR) MAS,https://sfr.appl.kp.org/SFR/,mid-atlantic-states,supervisor first,supervisor first,32,18,29,1.611111111,supervisor first,mid-atlantic-states,https://sfr.appl.kp.org/SFR/,TRUE
1067,Supervisor First Report (SFR) MAS,https://sfr.appl.kp.org/SFR/,mid-atlantic-states,supervisor first report,supervisor first report,56,71,49,0.690140845,supervisor first report,mid-atlantic-states,https://sfr.appl.kp.org/SFR/,TRUE
1068,Supervisor First Report (SFR) MAS,https://sfr.appl.kp.org/SFR/,mid-atlantic-states,first report,first report,8,6,3,0.5,first report,mid-atlantic-states,https://sfr.appl.kp.org/SFR/,TRUE
1069,Supervisor First Report (SFR) MAS,https://sfr.appl.kp.org/SFR/,mid-atlantic-states,supervisor report,supervisor report,12,11,6,0.545454545,supervisor report,mid-atlantic-states,https://sfr.appl.kp.org/SFR/,TRUE
1070,Supply Chain Management HI,http://himoafact074.hi.kp.org/supplychainmanagement/,hawaii,supply chain management,supply chain management,62,97,89,0.917525773,supply chain management,hawaii,http://himoafact074.hi.kp.org/supplychainmanagement/,TRUE
1071,Supply Chain Management HI,http://himoafact074.hi.kp.org/supplychainmanagement/,hawaii,supply management,supply management,6,7,5,0.714285714,supply management,hawaii,http://himoafact074.hi.kp.org/supplychainmanagement/,TRUE
1072,Supply Chain Management HI,http://himoafact074.hi.kp.org/supplychainmanagement/,hawaii,supply chain,Supply Chain,261,366,273,0.745901639,supply chain,hawaii,http://himoafact074.hi.kp.org/supplychainmanagement/,TRUE
1073,Supply Chain Management HI,http://himoafact074.hi.kp.org/supplychainmanagement/,hawaii,supply chain,Supply Chain,261,366,273,0.745901639,supply chain,georgia,http://himoafact074.hi.kp.org/supplychainmanagement/,TRUE
1074,Supply Chain Services GA,http://kpnet.kp.org:81/ga/sites/materialsmanagement/index.html,georgia,supply chain,Supply Chain,261,366,273,0.745901639,supply chain,hawaii,http://himoafact074.hi.kp.org/supplychainmanagement/,FALSE
1075,Supply Chain Services GA,http://kpnet.kp.org:81/ga/sites/materialsmanagement/index.html,georgia,supply chain,Supply Chain,261,366,273,0.745901639,supply chain,georgia,http://himoafact074.hi.kp.org/supplychainmanagement/,FALSE
1076,Supply Chain Services GA,http://kpnet.kp.org:81/ga/sites/materialsmanagement/index.html,georgia,supply chain services,Supply chain services,17,22,12,0.545454545,supply chain services,georgia,https://supplychainservices.kp.org/,FALSE
1077,Surgical Services Education Portal NW,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,northwest,surgical services education,Surgical Services education,6,9,1,0.111111111,surgical services education,northwest,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,TRUE
1078,Surgical Services Education Portal NW,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,northwest,surgical services,surgical services,22,24,8,0.333333333,surgical services,northwest,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,TRUE
1079,Surgical Services Education Portal NW,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,northwest,surgical education,surgical education,60,86,52,0.604651163,surgical education,northwest,https://sp-cloud.kp.org/sites/NWMedicalCenterSurgicalServicesEducationPortaL,TRUE
1080,TIME Entry HI,http://web2.hi.kp.org/fin-home/time/,hawaii,time entry,time entry,74,118,114,0.966101695,time entry,hawaii,http://web2.hi.kp.org/fin-home/time/,TRUE
1081,TIME Entry HI,http://web2.hi.kp.org/fin-home/time/,hawaii,time hi,Time HI,14,30,35,1.166666667,time hi,hawaii,http://web2.hi.kp.org/fin-home/time/,TRUE
1082,TPMG Physician Education and Development,https://tpmg.kp.org/ped/,california-northern,physician education,physician education,13,22,11,0.5,physician education,california-northern,http://web2.hi.kp.org/hed/,FALSE
1083,TSPMG intranet GA,http://kpnet.kp.org:81/ga/TSPMG/index.html,georgia,tspmg intranet,tspmg intranet,47,109,100,0.917431193,tspmg intranet,georgia,http://insidelamc.lsas.ca.kp.org/,FALSE
1084,Taking the lead CO,http://www.insidekpco.net/taking-the-lead,colorado,taking the lead,taking the lead,12,20,13,0.65,taking the lead,colorado,https://thestudio.kaiserpermanente.org/,FALSE
1085,The Studio SCAL,https://thestudio.kaiserpermanente.org/,california-southern,the studio,The studio,11,20,15,0.75,the studio,california-southern,https://thestudio.kaiserpermanente.org/,TRUE
1086,Thriving Schools SCAL,http://thrivingschools.kaiserpermanente.org/,california-southern,thriving schools,Thriving Schools,24,42,23,0.547619048,thriving schools,california-southern,http://thrivingschools.kaiserpermanente.org/,TRUE
1087,Town Hall CO,https://mykp.kp.org/en/content/colorado/kp-colorado-regional-town-hall.html,colorado,town hall,town hall,179,209,84,0.401913876,town hall,colorado,https://mykp.kp.org/en/content/colorado/kp-colorado-regional-town-hall.html,TRUE
1088,Unit Based Teams dashboard GA,https://sp-cloud.kp.org/sites/KPGeorgiaUBTDashboard,georgia,unit based teams,unit based teams,21,29,7,0.24137931,unit based teams,georgia,http://www.insidekpco.net/ubt_resource_team,FALSE
1089,Unusual Occurrence Report (UOR-O) SCAL,http://kp.org/uoro,california-southern,unusual occurrence report,unusual occurrence report,55,71,73,1.028169014,unusual occurrence report,california-southern,https://kpwashington.datixhostingusa.com/live/index.php,FALSE
1090,Unusual Occurrence Report (UOR-O) SCAL,http://kp.org/uoro,california-southern,uor o,UOR-O,46,73,72,0.98630137,uor o,california-southern,http://kp.org/uoro,TRUE
1091,Unusual Occurrence Report (UOR-O) SCAL,http://kp.org/uoro,california-southern,unusual o,unusual o,7,10,1,0.1,unusual o,california-southern,http://kp.org/uoro,TRUE
1092,Unusual Occurrence Reporting (UOR) HI,http://web2.hi.kp.org/uor,hawaii,unusual occurrence reporting,unusual occurrence reporting,12,16,5,0.3125,unusual occurrence reporting,hawaii,http://web2.hi.kp.org/uor,TRUE
1093,Utilization Management NW,http://nwis.appl.kp.org/utilization/index.html,northwest,utilization management,utilization management,64,92,44,0.47826087,utilization management,northwest,http://nwis.appl.kp.org/utilization/index.html,TRUE
1094,Video Visits WA,https://sp-cloud.kp.org/sites/kpwa-cis/SitePages/training/PCVideoVisits.aspx,washington,video visits,Video visits,64,81,58,0.716049383,video visits,washington,https://sp-cloud.kp.org/sites/kpwa-cis/SitePages/training/PCVideoVisits.aspx,TRUE
1095,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,high v,high V,7,4,3,0.75,high v,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1096,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual high,virtual high,100,34,18,0.529411765,virtual high,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1097,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,v 5,v-5,706,1007,849,0.843098312,v 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1098,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,v 5,v 5,227,257,186,0.723735409,v 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1099,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual five,Virtual FIVE,34,24,13,0.541666667,virtual five,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1100,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,high 5,high 5,91,105,79,0.752380952,high 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1101,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual high five,virtual high five,217,260,167,0.642307692,virtual high five,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1102,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual high five,virtual high-five,35,32,25,0.78125,virtual high five,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1103,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual 5,virtual 5,89,88,65,0.738636364,virtual 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1104,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,high five,High Five,187,196,134,0.683673469,high five,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1105,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual high 5,virtual high 5,132,144,90,0.625,virtual high 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1106,Virtual High-Five (V-5) WA,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,washington,virtual high 5,Virtual high-5,6,7,2,0.285714286,virtual high 5,washington,https://sp-cloud.kp.org/sites/TalentManagementCulture68/SitePages/Virtual-High-Five.aspx,TRUE
1107,Virtual Plus WA,https://sp-cloud.kp.org/sites/VirtualPlusProductLaunch,washington,virtual plus,Virtual Plus,43,60,55,0.916666667,virtual plus,washington,https://sp-cloud.kp.org/sites/VirtualPlusProductLaunch,TRUE
1108,Vision Essentials CO,https://sp-cloud.kp.org/sites/KPCO-Vision-Essentials,colorado,vision essentials,vision essentials,158,231,139,0.601731602,vision essentials,colorado,https://www.kp2020.org/hawa/,FALSE
1109,Vision Essentials CO,https://sp-cloud.kp.org/sites/KPCO-Vision-Essentials,colorado,vision essentials,vision essentials,158,231,139,0.601731602,vision essentials,hawaii,https://www.kp2020.org/hawa/,FALSE
1110,Vision Essentials HI,https://www.kp2020.org/hawa/,hawaii,vision essentials,vision essentials,158,231,139,0.601731602,vision essentials,colorado,https://www.kp2020.org/hawa/,TRUE
1111,Vision Essentials HI,https://www.kp2020.org/hawa/,hawaii,vision essentials,vision essentials,158,231,139,0.601731602,vision essentials,hawaii,https://www.kp2020.org/hawa/,TRUE
1112,WA Resource Line database,http://dsapp02.ghc.org/ghrl/resource_line.nsf,washington,resource line,Resource Line,15,21,19,0.904761905,resource line,washington,http://dsapp02.ghc.org/ghrl/resource_line.nsf,TRUE
